date,district,confirmed,deaths,from_abroad,known_domestic_source
2020-05-16,Etelä-Karjala,18,0,0,0
2020-05-16,Etelä-Pohjanmaa,45,0,0,0
2020-05-16,Etelä-Savo,49,0,0,0
2020-05-16,HUS,4778,0,0,0
2020-05-16,Itä-Savo,10,0,0,0
2020-05-16,Kainuu,64,0,0,0
2020-05-16,Kanta-Häme,106,0,0,0
2020-05-16,Keski-Pohjanmaa,20,0,0,0
2020-05-16,Keski-Suomi,131,0,0,0
2020-05-16,Kymenlaakso,42,0,0,0
2020-05-16,Lappi,72,0,0,0
2020-05-16,Länsi-Pohja,143,0,0,0
2020-05-16,Pirkanmaa,253,0,0,0
2020-05-16,Pohjois-Karjala,25,0,0,0
2020-05-16,Pohjois-Pohjanmaa,131,0,0,0
2020-05-16,Pohjois-Savo,137,0,0,0
2020-05-16,Päijät-Häme,106,0,0,0
2020-05-16,Satakunta,53,0,0,0
2020-05-16,Vaasa,55,0,0,0
2020-05-16,Varsinais-Suomi,321,0,0,0
2020-05-17,Ahvenanmaa,11,0,0,0
2020-05-17,Etelä-Karjala,18,0,0,0
2020-05-17,Etelä-Pohjanmaa,45,0,0,0
2020-05-17,Etelä-Savo,50,0,0,0
2020-05-17,HUS,4804,0,0,0
2020-05-17,Itä-Savo,10,0,0,0
2020-05-17,Kainuu,64,0,0,0
2020-05-17,Kanta-Häme,109,0,0,0
2020-05-17,Keski-Pohjanmaa,20,0,0,0
2020-05-17,Keski-Suomi,131,0,0,0
2020-05-17,Kymenlaakso,42,0,0,0
2020-05-17,Lappi,72,0,0,0
2020-05-17,Länsi-Pohja,143,0,0,0
2020-05-17,Pirkanmaa,253,0,0,0
2020-05-17,Pohjois-Karjala,25,0,0,0
2020-05-17,Pohjois-Pohjanmaa,131,0,0,0
2020-05-17,Pohjois-Savo,137,0,0,0
2020-05-17,Päijät-Häme,106,0,0,0
2020-05-17,Satakunta,53,0,0,0
2020-05-17,Vaasa,55,0,0,0
2020-05-17,Varsinais-Suomi,321,0,0,0
2020-05-18,Ahvenanmaa,11,0,0,0
2020-05-18,Etelä-Karjala,18,0,0,0
2020-05-18,Etelä-Pohjanmaa,45,0,0,0
2020-05-18,Etelä-Savo,50,0,0,0
2020-05-18,HUS,4842,0,0,0
2020-05-18,Itä-Savo,10,0,0,0
2020-05-18,Kainuu,64,0,0,0
2020-05-18,Kanta-Häme,109,0,0,0
2020-05-18,Keski-Pohjanmaa,20,0,0,0
2020-05-18,Keski-Suomi,131,0,0,0
2020-05-18,Kymenlaakso,42,0,0,0
2020-05-18,Lappi,72,0,0,0
2020-05-18,Länsi-Pohja,144,0,0,0
2020-05-18,Pirkanmaa,254,0,0,0
2020-05-18,Pohjois-Karjala,25,0,0,0
2020-05-18,Pohjois-Pohjanmaa,131,0,0,0
2020-05-18,Pohjois-Savo,137,0,0,0
2020-05-18,Päijät-Häme,107,0,0,0
2020-05-18,Satakunta,53,0,0,0
2020-05-18,Vaasa,55,0,0,0
2020-05-18,Varsinais-Suomi,325,0,0,0
2020-05-19,Ahvenanmaa,11,0,0,0
2020-05-19,Etelä-Karjala,18,0,0,0
2020-05-19,Etelä-Pohjanmaa,45,0,0,0
2020-05-19,Etelä-Savo,50,0,0,0
2020-05-19,HUS,4877,0,0,0
2020-05-19,Itä-Savo,11,0,0,0
2020-05-19,Kainuu,64,0,0,0
2020-05-19,Kanta-Häme,109,0,0,0
2020-05-19,Keski-Pohjanmaa,20,0,0,0
2020-05-19,Keski-Suomi,131,0,0,0
2020-05-19,Kymenlaakso,42,0,0,0
2020-05-19,Lappi,72,0,0,0
2020-05-19,Länsi-Pohja,144,0,0,0
2020-05-19,Pirkanmaa,254,0,0,0
2020-05-19,Pohjois-Karjala,25,0,0,0
2020-05-19,Pohjois-Pohjanmaa,132,0,0,0
2020-05-19,Pohjois-Savo,137,0,0,0
2020-05-19,Päijät-Häme,107,0,0,0
2020-05-19,Satakunta,53,0,0,0
2020-05-19,Vaasa,55,0,0,0
2020-05-19,Varsinais-Suomi,328,0,0,0
2020-05-20,Ahvenanmaa,11,0,0,0
2020-05-20,Etelä-Karjala,18,0,0,0
2020-05-20,Etelä-Pohjanmaa,45,0,0,0
2020-05-20,Etelä-Savo,52,0,0,0
2020-05-20,HUS,4914,0,0,0
2020-05-20,Itä-Savo,11,0,0,0
2020-05-20,Kainuu,64,0,0,0
2020-05-20,Kanta-Häme,111,0,0,0
2020-05-20,Keski-Pohjanmaa,20,0,0,0
2020-05-20,Keski-Suomi,131,0,0,0
2020-05-20,Kymenlaakso,42,0,0,0
2020-05-20,Lappi,72,0,0,0
2020-05-20,Länsi-Pohja,144,0,0,0
2020-05-20,Pirkanmaa,254,0,0,0
2020-05-20,Pohjois-Karjala,25,0,0,0
2020-05-20,Pohjois-Pohjanmaa,132,0,0,0
2020-05-20,Pohjois-Savo,137,0,0,0
2020-05-20,Päijät-Häme,107,0,0,0
2020-05-20,Satakunta,53,0,0,0
2020-05-20,Vaasa,55,0,0,0
2020-05-20,Varsinais-Suomi,330,0,0,0
2020-05-21,Ahvenanmaa,11,0,0,0
2020-05-21,Etelä-Karjala,19,0,0,0
2020-05-21,Etelä-Pohjanmaa,45,0,0,0
2020-05-21,Etelä-Savo,53,0,0,0
2020-05-21,HUS,4930,0,0,0
2020-05-21,Itä-Savo,13,0,0,0
2020-05-21,Kainuu,64,0,0,0
2020-05-21,Kanta-Häme,111,0,0,0
2020-05-21,Keski-Pohjanmaa,20,0,0,0
2020-05-21,Keski-Suomi,131,0,0,0
2020-05-21,Kymenlaakso,42,0,0,0
2020-05-21,Lappi,72,0,0,0
2020-05-21,Länsi-Pohja,144,0,0,0
2020-05-21,Pirkanmaa,254,0,0,0
2020-05-21,Pohjois-Karjala,25,0,0,0
2020-05-21,Pohjois-Pohjanmaa,132,0,0,0
2020-05-21,Pohjois-Savo,137,0,0,0
2020-05-21,Päijät-Häme,107,0,0,0
2020-05-21,Satakunta,53,0,0,0
2020-05-21,Vaasa,55,0,0,0
2020-05-21,Varsinais-Suomi,332,0,0,0
2020-05-22,Ahvenanmaa,11,0,0,0
2020-05-22,Etelä-Karjala,19,0,0,0
2020-05-22,Etelä-Pohjanmaa,45,0,0,0
2020-05-22,Etelä-Savo,53,0,0,0
2020-05-22,HUS,4958,0,0,0
2020-05-22,Itä-Savo,13,0,0,0
2020-05-22,Kainuu,64,0,0,0
2020-05-22,Kanta-Häme,111,0,0,0
2020-05-22,Keski-Pohjanmaa,20,0,0,0
2020-05-22,Keski-Suomi,131,0,0,0
2020-05-22,Kymenlaakso,42,0,0,0
2020-05-22,Lappi,72,0,0,0
2020-05-22,Länsi-Pohja,144,0,0,0
2020-05-22,Pirkanmaa,255,0,0,0
2020-05-22,Pohjois-Karjala,25,0,0,0
2020-05-22,Pohjois-Pohjanmaa,132,0,0,0
2020-05-22,Pohjois-Savo,137,0,0,0
2020-05-22,Päijät-Häme,107,0,0,0
2020-05-22,Satakunta,53,0,0,0
2020-05-22,Vaasa,55,0,0,0
2020-05-22,Varsinais-Suomi,335,0,0,0
2020-05-23,Ahvenanmaa,11,0,0,0
2020-05-23,Etelä-Karjala,20,0,0,0
2020-05-23,Etelä-Pohjanmaa,46,0,0,0
2020-05-23,Etelä-Savo,53,0,0,0
2020-05-23,HUS,4969,0,0,0
2020-05-23,Itä-Savo,13,0,0,0
2020-05-23,Kainuu,64,0,0,0
2020-05-23,Kanta-Häme,111,0,0,0
2020-05-23,Keski-Pohjanmaa,20,0,0,0
2020-05-23,Keski-Suomi,131,0,0,0
2020-05-23,Kymenlaakso,42,0,0,0
2020-05-23,Lappi,72,0,0,0
2020-05-23,Länsi-Pohja,144,0,0,0
2020-05-23,Pirkanmaa,255,0,0,0
2020-05-23,Pohjois-Karjala,25,0,0,0
2020-05-23,Pohjois-Pohjanmaa,132,0,0,0
2020-05-23,Pohjois-Savo,137,0,0,0
2020-05-23,Päijät-Häme,107,0,0,0
2020-05-23,Satakunta,53,0,0,0
2020-05-23,Vaasa,55,0,0,0
2020-05-23,Varsinais-Suomi,339,0,0,0
2020-05-24,Ahvenanmaa,12,0,0,0
2020-05-24,Etelä-Karjala,20,0,0,0
2020-05-24,Etelä-Pohjanmaa,46,0,0,0
2020-05-24,Etelä-Savo,53,0,0,0
2020-05-24,HUS,4985,0,0,0
2020-05-24,Itä-Savo,13,0,0,0
2020-05-24,Kainuu,64,0,0,0
2020-05-24,Kanta-Häme,111,0,0,0
2020-05-24,Keski-Pohjanmaa,20,0,0,0
2020-05-24,Keski-Suomi,132,0,0,0
2020-05-24,Kymenlaakso,42,0,0,0
2020-05-24,Lappi,72,0,0,0
2020-05-24,Länsi-Pohja,144,0,0,0
2020-05-24,Pirkanmaa,255,0,0,0
2020-05-24,Pohjois-Karjala,25,0,0,0
2020-05-24,Pohjois-Pohjanmaa,132,0,0,0
2020-05-24,Pohjois-Savo,137,0,0,0
2020-05-24,Päijät-Häme,107,0,0,0
2020-05-24,Satakunta,53,0,0,0
2020-05-24,Vaasa,55,0,0,0
2020-05-24,Varsinais-Suomi,340,0,0,0
2020-05-25,Ahvenanmaa,12,0,0,0
2020-05-25,Etelä-Karjala,23,0,0,0
2020-05-25,Etelä-Pohjanmaa,46,0,0,0
2020-05-25,Etelä-Savo,53,0,0,0
2020-05-25,HUS,5019,0,0,0
2020-05-25,Itä-Savo,13,0,0,0
2020-05-25,Kainuu,64,0,0,0
2020-05-25,Kanta-Häme,111,0,0,0
2020-05-25,Keski-Pohjanmaa,21,0,0,0
2020-05-25,Keski-Suomi,132,0,0,0
2020-05-25,Kymenlaakso,42,0,0,0
2020-05-25,Lappi,72,0,0,0
2020-05-25,Länsi-Pohja,145,0,0,0
2020-05-25,Pirkanmaa,259,0,0,0
2020-05-25,Pohjois-Karjala,25,0,0,0
2020-05-25,Pohjois-Pohjanmaa,132,0,0,0
2020-05-25,Pohjois-Savo,137,0,0,0
2020-05-25,Päijät-Häme,108,0,0,0
2020-05-25,Satakunta,53,0,0,0
2020-05-25,Vaasa,55,0,0,0
2020-05-25,Varsinais-Suomi,341,0,0,0
2020-05-26,Ahvenanmaa,12,0,0,0
2020-05-26,Etelä-Karjala,23,0,0,0
2020-05-26,Etelä-Pohjanmaa,46,0,0,0
2020-05-26,Etelä-Savo,53,0,0,0
2020-05-26,HUS,5048,0,0,0
2020-05-26,Itä-Savo,13,0,0,0
2020-05-26,Kainuu,64,0,0,0
2020-05-26,Kanta-Häme,111,0,0,0
2020-05-26,Keski-Pohjanmaa,21,0,0,0
2020-05-26,Keski-Suomi,133,0,0,0
2020-05-26,Kymenlaakso,43,0,0,0
2020-05-26,Lappi,72,0,0,0
2020-05-26,Länsi-Pohja,145,0,0,0
2020-05-26,Pirkanmaa,259,0,0,0
2020-05-26,Pohjois-Karjala,25,0,0,0
2020-05-26,Pohjois-Pohjanmaa,132,0,0,0
2020-05-26,Pohjois-Savo,137,0,0,0
2020-05-26,Päijät-Häme,108,0,0,0
2020-05-26,Satakunta,53,0,0,0
2020-05-26,Vaasa,55,0,0,0
2020-05-26,Varsinais-Suomi,343,0,0,0
2020-05-27,Ahvenanmaa,13,0,0,0
2020-05-27,Etelä-Karjala,23,0,0,0
2020-05-27,Etelä-Pohjanmaa,46,0,0,0
2020-05-27,Etelä-Savo,53,0,0,0
2020-05-27,HUS,5057,0,0,0
2020-05-27,Itä-Savo,13,0,0,0
2020-05-27,Kainuu,64,0,0,0
2020-05-27,Kanta-Häme,111,0,0,0
2020-05-27,Keski-Pohjanmaa,21,0,0,0
2020-05-27,Keski-Suomi,133,0,0,0
2020-05-27,Kymenlaakso,43,0,0,0
2020-05-27,Lappi,72,0,0,0
2020-05-27,Länsi-Pohja,145,0,0,0
2020-05-27,Pirkanmaa,260,0,0,0
2020-05-27,Pohjois-Karjala,25,0,0,0
2020-05-27,Pohjois-Pohjanmaa,132,0,0,0
2020-05-27,Pohjois-Savo,137,0,0,0
2020-05-27,Päijät-Häme,108,0,0,0
2020-05-27,Satakunta,53,0,0,0
2020-05-27,Vaasa,56,0,0,0
2020-05-27,Varsinais-Suomi,343,0,0,0
2020-05-28,Ahvenanmaa,13,0,0,0
2020-05-28,Etelä-Karjala,23,0,0,0
2020-05-28,Etelä-Pohjanmaa,46,0,0,0
2020-05-28,Etelä-Savo,53,0,0,0
2020-05-28,HUS,5080,0,0,0
2020-05-28,Itä-Savo,13,0,0,0
2020-05-28,Kainuu,64,0,0,0
2020-05-28,Kanta-Häme,111,0,0,0
2020-05-28,Keski-Pohjanmaa,21,0,0,0
2020-05-28,Keski-Suomi,133,0,0,0
2020-05-28,Kymenlaakso,43,0,0,0
2020-05-28,Lappi,72,0,0,0
2020-05-28,Länsi-Pohja,146,0,0,0
2020-05-28,Pirkanmaa,260,0,0,0
2020-05-28,Pohjois-Karjala,25,0,0,0
2020-05-28,Pohjois-Pohjanmaa,133,0,0,0
2020-05-28,Pohjois-Savo,138,0,0,0
2020-05-28,Päijät-Häme,108,0,0,0
2020-05-28,Satakunta,53,0,0,0
2020-05-28,Vaasa,56,0,0,0
2020-05-28,Varsinais-Suomi,347,0,0,0
2020-05-29,Ahvenanmaa,13,0,0,0
2020-05-29,Etelä-Karjala,24,0,0,0
2020-05-29,Etelä-Pohjanmaa,46,0,0,0
2020-05-29,Etelä-Savo,53,0,0,0
2020-05-29,HUS,5098,0,0,0
2020-05-29,Itä-Savo,13,0,0,0
2020-05-29,Kainuu,64,0,0,0
2020-05-29,Kanta-Häme,111,0,0,0
2020-05-29,Keski-Pohjanmaa,23,0,0,0
2020-05-29,Keski-Suomi,133,0,0,0
2020-05-29,Kymenlaakso,43,0,0,0
2020-05-29,Lappi,72,0,0,0
2020-05-29,Länsi-Pohja,146,0,0,0
2020-05-29,Pirkanmaa,260,0,0,0
2020-05-29,Pohjois-Karjala,25,0,0,0
2020-05-29,Pohjois-Pohjanmaa,133,0,0,0
2020-05-29,Pohjois-Savo,138,0,0,0
2020-05-29,Päijät-Häme,108,0,0,0
2020-05-29,Satakunta,53,0,0,0
2020-05-29,Vaasa,56,0,0,0
2020-05-29,Varsinais-Suomi,347,0,0,0
2020-05-30,Ahvenanmaa,13,0,0,0
2020-05-30,Etelä-Karjala,24,0,0,0
2020-05-30,Etelä-Pohjanmaa,46,0,0,0
2020-05-30,Etelä-Savo,53,0,0,0
2020-05-30,HUS,5108,0,0,0
2020-05-30,Itä-Savo,13,0,0,0
2020-05-30,Kainuu,64,0,0,0
2020-05-30,Kanta-Häme,111,0,0,0
2020-05-30,Keski-Pohjanmaa,23,0,0,0
2020-05-30,Keski-Suomi,133,0,0,0
2020-05-30,Kymenlaakso,43,0,0,0
2020-05-30,Lappi,72,0,0,0
2020-05-30,Länsi-Pohja,146,0,0,0
2020-05-30,Pirkanmaa,260,0,0,0
2020-05-30,Pohjois-Karjala,25,0,0,0
2020-05-30,Pohjois-Pohjanmaa,133,0,0,0
2020-05-30,Pohjois-Savo,138,0,0,0
2020-05-30,Päijät-Häme,108,0,0,0
2020-05-30,Satakunta,53,0,0,0
2020-05-30,Vaasa,56,0,0,0
2020-05-30,Varsinais-Suomi,347,0,0,0
2020-05-31,Ahvenanmaa,13,0,0,0
2020-05-31,Etelä-Karjala,24,0,0,0
2020-05-31,Etelä-Pohjanmaa,46,0,0,0
2020-05-31,Etelä-Savo,53,0,0,0
2020-05-31,HUS,5116,0,0,0
2020-05-31,Itä-Savo,13,0,0,0
2020-05-31,Kainuu,64,0,0,0
2020-05-31,Kanta-Häme,111,0,0,0
2020-05-31,Keski-Pohjanmaa,23,0,0,0
2020-05-31,Keski-Suomi,134,0,0,0
2020-05-31,Kymenlaakso,43,0,0,0
2020-05-31,Lappi,72,0,0,0
2020-05-31,Länsi-Pohja,147,0,0,0
2020-05-31,Pirkanmaa,260,0,0,0
2020-05-31,Pohjois-Karjala,25,0,0,0
2020-05-31,Pohjois-Pohjanmaa,133,0,0,0
2020-05-31,Pohjois-Savo,138,0,0,0
2020-05-31,Päijät-Häme,109,0,0,0
2020-05-31,Satakunta,53,0,0,0
2020-05-31,Vaasa,56,0,0,0
2020-05-31,Varsinais-Suomi,348,0,0,0
2020-06-01,Ahvenanmaa,13,0,0,0
2020-06-01,Etelä-Karjala,24,0,0,0
2020-06-01,Etelä-Pohjanmaa,46,0,0,0
2020-06-01,Etelä-Savo,53,0,0,0
2020-06-01,HUS,5128,0,0,0
2020-06-01,Itä-Savo,13,0,0,0
2020-06-01,Kainuu,64,0,0,0
2020-06-01,Kanta-Häme,112,0,0,0
2020-06-01,Keski-Pohjanmaa,26,0,0,0
2020-06-01,Keski-Suomi,134,0,0,0
2020-06-01,Kymenlaakso,44,0,0,0
2020-06-01,Lappi,72,0,0,0
2020-06-01,Länsi-Pohja,147,0,0,0
2020-06-01,Pirkanmaa,260,0,0,0
2020-06-01,Pohjois-Karjala,25,0,0,0
2020-06-01,Pohjois-Pohjanmaa,133,0,0,0
2020-06-01,Pohjois-Savo,138,0,0,0
2020-06-01,Päijät-Häme,109,0,0,0
2020-06-01,Satakunta,53,0,0,0
2020-06-01,Vaasa,56,0,0,0
2020-06-01,Varsinais-Suomi,348,0,0,0
2020-06-02,Ahvenanmaa,14,0,0,0
2020-06-02,Etelä-Karjala,24,0,0,0
2020-06-02,Etelä-Pohjanmaa,46,0,0,0
2020-06-02,Etelä-Savo,53,0,0,0
2020-06-02,HUS,5140,0,0,0
2020-06-02,Itä-Savo,13,0,0,0
2020-06-02,Kainuu,64,0,0,0
2020-06-02,Kanta-Häme,112,0,0,0
2020-06-02,Keski-Pohjanmaa,26,0,0,0
2020-06-02,Keski-Suomi,135,0,0,0
2020-06-02,Kymenlaakso,44,0,0,0
2020-06-02,Lappi,72,0,0,0
2020-06-02,Länsi-Pohja,147,0,0,0
2020-06-02,Pirkanmaa,260,0,0,0
2020-06-02,Pohjois-Karjala,25,0,0,0
2020-06-02,Pohjois-Pohjanmaa,133,0,0,0
2020-06-02,Pohjois-Savo,138,0,0,0
2020-06-02,Päijät-Häme,109,0,0,0
2020-06-02,Satakunta,53,0,0,0
2020-06-02,Vaasa,56,0,0,0
2020-06-02,Varsinais-Suomi,349,0,0,0
2020-06-03,Ahvenanmaa,14,0,0,0
2020-06-03,Etelä-Karjala,24,0,0,0
2020-06-03,Etelä-Pohjanmaa,46,0,0,0
2020-06-03,Etelä-Savo,53,0,0,0
2020-06-03,HUS,5162,0,0,0
2020-06-03,Itä-Savo,13,0,0,0
2020-06-03,Kainuu,64,0,0,0
2020-06-03,Kanta-Häme,112,0,0,0
2020-06-03,Keski-Pohjanmaa,28,0,0,0
2020-06-03,Keski-Suomi,135,0,0,0
2020-06-03,Kymenlaakso,44,0,0,0
2020-06-03,Lappi,72,0,0,0
2020-06-03,Länsi-Pohja,147,0,0,0
2020-06-03,Pirkanmaa,261,0,0,0
2020-06-03,Pohjois-Karjala,25,0,0,0
2020-06-03,Pohjois-Pohjanmaa,133,0,0,0
2020-06-03,Pohjois-Savo,138,0,0,0
2020-06-03,Päijät-Häme,109,0,0,0
2020-06-03,Satakunta,53,0,0,0
2020-06-03,Vaasa,56,0,0,0
2020-06-03,Varsinais-Suomi,349,0,0,0
2020-06-04,Ahvenanmaa,14,0,0,0
2020-06-04,Etelä-Karjala,24,0,0,0
2020-06-04,Etelä-Pohjanmaa,46,0,0,0
2020-06-04,Etelä-Savo,53,0,0,0
2020-06-04,HUS,5173,0,0,0
2020-06-04,Itä-Savo,13,0,0,0
2020-06-04,Kainuu,64,0,0,0
2020-06-04,Kanta-Häme,112,0,0,0
2020-06-04,Keski-Pohjanmaa,28,0,0,0
2020-06-04,Keski-Suomi,135,0,0,0
2020-06-04,Kymenlaakso,44,0,0,0
2020-06-04,Lappi,73,0,0,0
2020-06-04,Länsi-Pohja,147,0,0,0
2020-06-04,Pirkanmaa,261,0,0,0
2020-06-04,Pohjois-Karjala,25,0,0,0
2020-06-04,Pohjois-Pohjanmaa,133,0,0,0
2020-06-04,Pohjois-Savo,138,0,0,0
2020-06-04,Päijät-Häme,109,0,0,0
2020-06-04,Satakunta,53,0,0,0
2020-06-04,Vaasa,56,0,0,0
2020-06-04,Varsinais-Suomi,349,0,0,0
2020-06-05,Ahvenanmaa,14,0,0,0
2020-06-05,Etelä-Karjala,24,0,0,0
2020-06-05,Etelä-Pohjanmaa,46,0,0,0
2020-06-05,Etelä-Savo,53,0,0,0
2020-06-05,HUS,5185,0,0,0
2020-06-05,Itä-Savo,13,0,0,0
2020-06-05,Kainuu,64,0,0,0
2020-06-05,Kanta-Häme,112,0,0,0
2020-06-05,Keski-Pohjanmaa,28,0,0,0
2020-06-05,Keski-Suomi,135,0,0,0
2020-06-05,Kymenlaakso,44,0,0,0
2020-06-05,Lappi,73,0,0,0
2020-06-05,Länsi-Pohja,147,0,0,0
2020-06-05,Pirkanmaa,261,0,0,0
2020-06-05,Pohjois-Karjala,25,0,0,0
2020-06-05,Pohjois-Pohjanmaa,133,0,0,0
2020-06-05,Pohjois-Savo,138,0,0,0
2020-06-05,Päijät-Häme,110,0,0,0
2020-06-05,Satakunta,53,0,0,0
2020-06-05,Vaasa,56,0,0,0
2020-06-05,Varsinais-Suomi,349,0,0,0
2020-06-06,Ahvenanmaa,16,0,0,0
2020-06-06,Etelä-Karjala,24,0,0,0
2020-06-06,Etelä-Pohjanmaa,46,0,0,0
2020-06-06,Etelä-Savo,53,0,0,0
2020-06-06,HUS,5195,0,0,0
2020-06-06,Itä-Savo,13,0,0,0
2020-06-06,Kainuu,64,0,0,0
2020-06-06,Kanta-Häme,112,0,0,0
2020-06-06,Keski-Pohjanmaa,28,0,0,0
2020-06-06,Keski-Suomi,135,0,0,0
2020-06-06,Kymenlaakso,44,0,0,0
2020-06-06,Lappi,73,0,0,0
2020-06-06,Länsi-Pohja,147,0,0,0
2020-06-06,Pirkanmaa,261,0,0,0
2020-06-06,Pohjois-Karjala,25,0,0,0
2020-06-06,Pohjois-Pohjanmaa,133,0,0,0
2020-06-06,Pohjois-Savo,138,0,0,0
2020-06-06,Päijät-Häme,110,0,0,0
2020-06-06,Satakunta,53,0,0,0
2020-06-06,Vaasa,56,0,0,0
2020-06-06,Varsinais-Suomi,350,0,0,0
2020-06-07,Ahvenanmaa,16,0,0,0
2020-06-07,Etelä-Karjala,24,0,0,0
2020-06-07,Etelä-Pohjanmaa,46,0,0,0
2020-06-07,Etelä-Savo,53,0,0,0
2020-06-07,HUS,5198,0,0,0
2020-06-07,Itä-Savo,13,0,0,0
2020-06-07,Kainuu,64,0,0,0
2020-06-07,Kanta-Häme,112,0,0,0
2020-06-07,Keski-Pohjanmaa,28,0,0,0
2020-06-07,Keski-Suomi,135,0,0,0
2020-06-07,Kymenlaakso,44,0,0,0
2020-06-07,Lappi,73,0,0,0
2020-06-07,Länsi-Pohja,147,0,0,0
2020-06-07,Pirkanmaa,261,0,0,0
2020-06-07,Pohjois-Karjala,25,0,0,0
2020-06-07,Pohjois-Pohjanmaa,133,0,0,0
2020-06-07,Pohjois-Savo,138,0,0,0
2020-06-07,Päijät-Häme,110,0,0,0
2020-06-07,Satakunta,53,0,0,0
2020-06-07,Vaasa,56,0,0,0
2020-06-07,Varsinais-Suomi,351,0,0,0
2020-06-08,Ahvenanmaa,16,0,0,0
2020-06-08,Etelä-Karjala,24,0,0,0
2020-06-08,Etelä-Pohjanmaa,46,0,0,0
2020-06-08,Etelä-Savo,53,0,0,0
2020-06-08,HUS,5206,0,0,0
2020-06-08,Itä-Savo,13,0,0,0
2020-06-08,Kainuu,64,0,0,0
2020-06-08,Kanta-Häme,112,0,0,0
2020-06-08,Keski-Pohjanmaa,28,0,0,0
2020-06-08,Keski-Suomi,135,0,0,0
2020-06-08,Kymenlaakso,45,0,0,0
2020-06-08,Lappi,73,0,0,0
2020-06-08,Länsi-Pohja,147,0,0,0
2020-06-08,Pirkanmaa,261,0,0,0
2020-06-08,Pohjois-Karjala,25,0,0,0
2020-06-08,Pohjois-Pohjanmaa,133,0,0,0
2020-06-08,Pohjois-Savo,138,0,0,0
2020-06-08,Päijät-Häme,110,0,0,0
2020-06-08,Satakunta,53,0,0,0
2020-06-08,Vaasa,56,0,0,0
2020-06-08,Varsinais-Suomi,352,0,0,0
2020-06-09,Ahvenanmaa,17,0,0,0
2020-06-09,Etelä-Karjala,24,0,0,0
2020-06-09,Etelä-Pohjanmaa,46,0,0,0
2020-06-09,Etelä-Savo,53,0,0,0
2020-06-09,HUS,5211,0,0,0
2020-06-09,Itä-Savo,13,0,0,0
2020-06-09,Kainuu,64,0,0,0
2020-06-09,Kanta-Häme,112,0,0,0
2020-06-09,Keski-Pohjanmaa,28,0,0,0
2020-06-09,Keski-Suomi,135,0,0,0
2020-06-09,Kymenlaakso,45,0,0,0
2020-06-09,Lappi,73,0,0,0
2020-06-09,Länsi-Pohja,147,0,0,0
2020-06-09,Pirkanmaa,262,0,0,0
2020-06-09,Pohjois-Karjala,25,0,0,0
2020-06-09,Pohjois-Pohjanmaa,134,0,0,0
2020-06-09,Pohjois-Savo,138,0,0,0
2020-06-09,Päijät-Häme,110,0,0,0
2020-06-09,Satakunta,53,0,0,0
2020-06-09,Vaasa,56,0,0,0
2020-06-09,Varsinais-Suomi,352,0,0,0
2020-06-10,Ahvenanmaa,18,0,0,0
2020-06-10,Etelä-Karjala,24,0,0,0
2020-06-10,Etelä-Pohjanmaa,46,0,0,0
2020-06-10,Etelä-Savo,53,0,0,0
2020-06-10,HUS,5214,0,0,0
2020-06-10,Itä-Savo,13,0,0,0
2020-06-10,Kainuu,64,0,0,0
2020-06-10,Kanta-Häme,112,0,0,0
2020-06-10,Keski-Pohjanmaa,28,0,0,0
2020-06-10,Keski-Suomi,135,0,0,0
2020-06-10,Kymenlaakso,45,0,0,0
2020-06-10,Lappi,73,0,0,0
2020-06-10,Länsi-Pohja,147,0,0,0
2020-06-10,Pirkanmaa,262,0,0,0
2020-06-10,Pohjois-Karjala,25,0,0,0
2020-06-10,Pohjois-Pohjanmaa,134,0,0,0
2020-06-10,Pohjois-Savo,138,0,0,0
2020-06-10,Päijät-Häme,110,0,0,0
2020-06-10,Satakunta,54,0,0,0
2020-06-10,Vaasa,57,0,0,0
2020-06-10,Varsinais-Suomi,353,0,0,0
2020-06-11,Ahvenanmaa,18,0,0,0
2020-06-11,Etelä-Karjala,24,0,0,0
2020-06-11,Etelä-Pohjanmaa,46,0,0,0
2020-06-11,Etelä-Savo,53,0,0,0
2020-06-11,HUS,5221,0,0,0
2020-06-11,Itä-Savo,13,0,0,0
2020-06-11,Kainuu,64,0,0,0
2020-06-11,Kanta-Häme,113,0,0,0
2020-06-11,Keski-Pohjanmaa,28,0,0,0
2020-06-11,Keski-Suomi,135,0,0,0
2020-06-11,Kymenlaakso,45,0,0,0
2020-06-11,Lappi,73,0,0,0
2020-06-11,Länsi-Pohja,147,0,0,0
2020-06-11,Pirkanmaa,262,0,0,0
2020-06-11,Pohjois-Karjala,25,0,0,0
2020-06-11,Pohjois-Pohjanmaa,134,0,0,0
2020-06-11,Pohjois-Savo,138,0,0,0
2020-06-11,Päijät-Häme,110,0,0,0
2020-06-11,Satakunta,55,0,0,0
2020-06-11,Vaasa,57,0,0,0
2020-06-11,Varsinais-Suomi,353,0,0,0
2020-06-12,Ahvenanmaa,18,0,0,0
2020-06-12,Etelä-Karjala,24,0,0,0
2020-06-12,Etelä-Pohjanmaa,46,0,0,0
2020-06-12,Etelä-Savo,53,0,0,0
2020-06-12,HUS,5231,0,0,0
2020-06-12,Itä-Savo,13,0,0,0
2020-06-12,Kainuu,64,0,0,0
2020-06-12,Kanta-Häme,113,0,0,0
2020-06-12,Keski-Pohjanmaa,28,0,0,0
2020-06-12,Keski-Suomi,135,0,0,0
